Institution_Sector_at_Entry,Race/Ethnicity,Starting_Enrollment_Intensity,Metric,2015,2016,2017,2018,2019,2020,2021,2022
Public 4-Year,Hispanic,Non-Credential,Retention Rate,0.6282754418037781,0.6613439787092482,0.695852534562212,0.709375,0.7158273381294964,0.6711026615969582,0.6431838975297347,0.6663433559650824
Public 4-Year,Hispanic,Non-Credential,Retention Rate,0.7471054235222425,0.7857618097139055,0.8233486943164362,0.83984375,0.8183453237410072,0.7908745247148289,0.7959743824336688,0.8050436469447139
Public 4-Year,Hispanic,Non-Credential,Retention Rate,1641.0,1503.0,1302.0,1280.0,1112.0,1052.0,1093.0,1031.0
Public 4-Year,Hispanic,Program Unknown,Retention Rate,0.5638377169630497,0.3873769542559351,0.4121900826446281,0.3486140724946695,0.3853754940711462,0.3054945054945055,0.3521000893655049,0.392657621707901
Public 4-Year,Hispanic,Program Unknown,Retention Rate,0.6171866680864657,0.5495078170237406,0.6002066115702479,0.5415778251599147,0.549407114624506,0.4915750915750915,0.5638963360142984,0.5706304868316041
Public 4-Year,Hispanic,Program Unknown,Retention Rate,9391.0,1727.0,968.0,938.0,1012.0,1365.0,1119.0,1253.0
Public 4-Year,Black,Total,Retention Rate,0.6756359415804236,0.6713627484287413,0.6882743847520751,0.6948537689825123,0.7123365323771357,0.6635435775580808,0.651246634671661,0.6795807514535374
Public 4-Year,Black,Total,Retention Rate,0.7921268981526259,0.7918082215050111,0.812200287237409,0.8187560981711741,0.8157429867116642,0.7715671669354739,0.7624604939716727,0.793592064866567
Public 4-Year,Black,Total,Retention Rate,103390.0,94192.0,82162.0,79942.0,75856.0,81223.0,85430.0,88921.0
Public 4-Year,Black,Full-Time,Retention Rate,0.7090023616086057,0.7043004846132249,0.7032082426958096,0.7119899122689346,0.7347205454158086,0.6913730089461052,0.6749462530712531,0.7032049555615405
Public 4-Year,Black,Full-Time,Retention Rate,0.8275008757161098,0.8280416498822036,0.8255200531450678,0.834518284012556,0.8356650806050706,0.7945805149465416,0.782504095004095,0.8149009622211885
Public 4-Year,Black,Full-Time,Retention Rate,88499.0,81921.0,76771.0,74546.0,70405.0,73328.0,78144.0,81686.0
Public 4-Year,Black,Part-Time,Retention Rate,0.4594719350073855,0.4414935319482556,0.4283088235294117,0.4295863993910175,0.4008569388240895,0.4006441223832528,0.3813849845731916,0.3916167664670659
Public 4-Year,Black,Part-Time,Retention Rate,0.5669313146233382,0.5299882399059193,0.5811449579831933,0.5693986297893936,0.5286836467507736,0.5533011272141707,0.5260541652382584,0.5351582549187339
Public 4-Year,Black,Part-Time,Retention Rate,10832.0,10204.0,3808.0,3941.0,4201.0,6210.0,5834.0,5845.0
Public 4-Year,Black,Non-Credential,Retention Rate,0.6411870503597122,0.6109391124871001,0.6623981373690337,0.5906210392902408,0.6423017107309487,0.6224852071005917,0.6044444444444445,0.7043740573152338
Public 4-Year,Black,Non-Credential,Retention Rate,0.7805755395683454,0.7368421052631579,0.7741559953434226,0.7427122940430925,0.7822706065318819,0.7585798816568048,0.7644444444444445,0.7873303167420814
Public 4-Year,Black,Non-Credential,Retention Rate,1112.0,969.0,859.0,789.0,643.0,845.0,675.0,663.0
Public 4-Year,Black,Program Unknown,Retention Rate,0.4811672887682389,0.4034608378870674,0.5027624309392266,0.46996996996997,0.3459637561779242,0.219047619047619,0.3346203346203346,0.3177441540577717
Public 4-Year,Black,Program Unknown,Retention Rate,0.5619273837801154,0.5701275045537341,0.6602209944751382,0.6201201201201201,0.5271828665568369,0.3892857142857143,0.51994851994852,0.4828060522696011
Public 4-Year,Black,Program Unknown,Retention Rate,2947.0,1098.0,724.0,666.0,607.0,840.0,777.0,727.0
Public 4-Year,Asian,Total,Retention Rate,0.862179798007786,0.8538587848932676,0.8675745676330521,0.8755579559353803,0.8794098381109828,0.8771497991138778,0.8699255268578672,0.8694863059551615
Public 4-Year,Asian,Total,Retention Rate,0.9269059724858342,0.9270330160855772,0.9371877349820368,0.941035375597668,0.9377241960136,0.9389083864000888,0.9418951037870386,0.9448519019919964
Public 4-Year,Asian,Total,Retention Rate,72181.0,62727.0,59845.0,62953.0,64118.0,62971.0,63110.0,67219.0
Public 4-Year,Asian,Full-Time,Retention Rate,0.8848731561595493,0.8763936015511391,0.8819528030054345,0.8893225101467375,0.8958690014069466,0.8889692959784968,0.8840075744534344,0.8843151171043293
Public 4-Year,Asian,Full-Time,Retention Rate,0.9460894330335722,0.9462666738478664,0.9493744756902652,0.9531689041523572,0.9528927160849592,0.947138081946311,0.9516956446892753,0.9562391122007872
Public 4-Year,Asian,Full-Time,Retention Rate,64607.0,55701.0,54834.0,57654.0,58993.0,58038.0,58090.0,61996.0
Public 4-Year,Asian,Part-Time,Retention Rate,0.640452876376989,0.6515754053227286,0.6519337016574586,0.6676300578034682,0.6405633802816901,0.6060450819672131,0.5724037055095076,0.5912067352666043
Public 4-Year,Asian,Part-Time,Retention Rate,0.7552019583843329,0.7537473233404711,0.7856353591160221,0.7797687861271676,0.744225352112676,0.7566598360655737,0.7596294490492442,0.7581852198316184
Public 4-Year,Asian,Part-Time,Retention Rate,3268.0,3269.0,1810.0,1730.0,1775.0,1952.0,2051.0,2138.0
Public 4-Year,Asian,Non-Credential,Retention Rate,0.8323802716225875,0.8228420655861289,0.85864535128313,0.8340312143129045,0.8319474835886215,0.8866487455197133,0.865725989986345,0.8366724738675958
Public 4-Year,Asian,Non-Credential,Retention Rate,0.8902787705503932,0.8955898982284206,0.9087084560370214,0.8903692424819185,0.8774617067833698,0.925179211469534,0.9089667728720984,0.8924216027874564
Public 4-Year,Asian,Non-Credential,Retention Rate,2798.0,2653.0,2377.0,2627.0,2285.0,2232.0,2197.0,2296.0
Public 4-Year,Asian,Program Unknown,Retention Rate,0.4257294429708222,0.3903985507246377,0.4101941747572815,0.5307855626326964,0.4676056338028169,0.6395193591455274,0.6126943005181347,0.5538656527249683
Public 4-Year,Asian,Program Unknown,Retention Rate,0.5450928381962865,0.5452898550724637,0.5412621359223301,0.6358811040339702,0.5492957746478874,0.8170894526034713,0.7823834196891192,0.7084917617237009
Public 4-Year,Asian,Program Unknown,Retention Rate,1508.0,1104.0,824.0,942.0,1065.0,749.0,772.0,789.0
Public 4-Year,Native American,Total,Retention Rate,0.6031746031746031,0.5999112557314007,0.6017505470459519,0.6084033613445378,0.6456948752030719,0.5425459496255957,0.5815863032844165,0.5856506375787371
Public 4-Year,Native American,Total,Retention Rate,0.705381339527681,0.7047773997929301,0.7062784043090389,0.7109243697478992,0.7269236449564318,0.6307011572498298,0.6792452830188679,0.6801351974189583
Public 4-Year,Native American,Total,Retention Rate,7749.0,6761.0,5941.0,5950.0,6771.0,5876.0,5724.0,6509.0
Public 4-Year,Native American,Full-Time,Retention Rate,0.664610030058535,0.6627175120325806,0.6658379946136317,0.6799750467872738,0.7058515283842794,0.6272903643026514,0.6443254817987152,0.6498134328358209
Public 4-Year,Native American,Full-Time,Retention Rate,0.7704477139693087,0.770455386893743,0.7735653615081831,0.784154709918902,0.7874235807860263,0.7182582453114895,0.7447537473233404,0.7470149253731343
Public 4-Year,Native American,Full-Time,Retention Rate,6321.0,5402.0,4827.0,4809.0,5725.0,4639.0,4670.0,5360.0
Public 4-Year,Native American,Part-Time,Retention Rate,0.3698795180722891,0.3944844124700239,0.4043956043956044,0.3858585858585858,0.340080971659919,0.3085106382978723,0.3910505836575875,0.3494623655913978
Public 4-Year,Native American,Part-Time,Retention Rate,0.4493975903614458,0.4904076738609113,0.5186813186813187,0.4868686868686869,0.4311740890688259,0.4489361702127659,0.4747081712062256,0.4408602150537634
Public 4-Year,Native American,Part-Time,Retention Rate,830.0,834.0,455.0,495.0,494.0,470.0,514.0,558.0
Public 4-Year,Native American,Non-Credential,Retention Rate,0.5793103448275863,0.6,0.6413793103448275,0.6422764227642277,0.6571428571428571,0.7263157894736842,0.6666666666666666,0.6282051282051282
Public 4-Year,Native American,Non-Credential,Retention Rate,0.7103448275862069,0.7481481481481481,0.7517241379310344,0.7886178861788617,0.780952380952381,0.8,0.7857142857142857,0.717948717948718
Public 4-Year,Native American,Non-Credential,Retention Rate,145.0,135.0,145.0,123.0,105.0,95.0,84.0,78.0
Public 4-Year,Native American,Program Unknown,Retention Rate,0.1810154525386313,0.1692307692307692,0.1634241245136186,0.152963671128107,0.2102908277404921,0.0952380952380952,0.1381578947368421,0.1656920077972709
Public 4-Year,Native American,Program Unknown,Retention Rate,0.2649006622516556,0.2384615384615384,0.2276264591439688,0.2313575525812619,0.2662192393736018,0.1294642857142857,0.219298245614035,0.2358674463937621
Public 4-Year,Native American,Program Unknown,Retention Rate,453.0,390.0,514.0,523.0,447.0,672.0,456.0,513.0
Public 4-Year,Multiracial,Total,Retention Rate,0.7252709542737854,0.7354184056761269,0.7398341276227023,0.7457249941438276,0.7505880969183721,0.7294472762479711,0.7341645501423844,0.7578101038426149
Public 4-Year,Multiracial,Total,Retention Rate,0.8486945580371186,0.8515233722871453,0.8634956984588723,0.8660693370812836,0.8562397083039285,0.8363755446080247,0.8461222709664178,0.8636025062437015
Public 4-Year,Multiracial,Total,Retention Rate,34969.0,38336.0,32314.0,34152.0,34008.0,35117.0,38979.0,45646.0
Public 4-Year,Multiracial,Full-Time,Retention Rate,0.7499214083621503,0.758224312803175,0.7544365136533299,0.7625422205695516,0.7716732295768486,0.7528506620892594,0.7575372722252899,0.7813562102993226
Public 4-Year,Multiracial,Full-Time,Retention Rate,0.8712983338572776,0.8748493311774217,0.8748935891559164,0.8794273496327972,0.8745546596662291,0.8546162334477685,0.866234124792932,0.8833649766776832
Public 4-Year,Multiracial,Full-Time,Retention Rate,31810.0,34015.0,30542.0,32271.0,31998.0,32624.0,36220.0,42663.0
Public 4-Year,Multiracial,Part-Time,Retention Rate,0.4766725352112676,0.4744204636290967,0.4944178628389155,0.4567099567099567,0.4151185137732223,0.4339990258158792,0.4409722222222222,0.4281597365170852
Public 4-Year,Multiracial,Part-Time,Retention Rate,0.5981514084507042,0.5931254996003198,0.6403508771929824,0.5981240981240982,0.5317104420243434,0.5723331709693132,0.5594618055555556,0.5541375051461507
Public 4-Year,Multiracial,Part-Time,Retention Rate,2272.0,2502.0,1254.0,1386.0,1561.0,2053.0,2304.0,2429.0
Public 4-Year,Multiracial,Non-Credential,Retention Rate,0.5213414634146342,0.4468085106382978,0.4623655913978494,0.4676616915422885,0.4329268292682927,0.4097222222222222,0.3850574712643678,0.4080459770114942
Public 4-Year,Multiracial,Non-Credential,Retention Rate,0.725609756097561,0.7021276595744681,0.8172043010752689,0.7761194029850746,0.7560975609756098,0.7361111111111112,0.7931034482758621,0.7298850574712644
Public 4-Year,Multiracial,Non-Credential,Retention Rate,328.0,282.0,186.0,201.0,164.0,144.0,174.0,174.0
Public 4-Year,Multiracial,Program Unknown,Retention Rate,0.4525939177101968,0.708523096942095,0.4789156626506024,0.4523809523809524,0.4035087719298245,0.3547297297297297,0.3416370106761566,0.3815789473684211
Public 4-Year,Multiracial,Program Unknown,Retention Rate,0.6529516994633273,0.7833441769681198,0.6837349397590361,0.7244897959183674,0.6350877192982456,0.706081081081081,0.6370106761565836,0.6842105263157895
Public 4-Year,Multiracial,Program Unknown,Retention Rate,559.0,1537.0,332.0,294.0,285.0,296.0,281.0,380.0
Public 4-Year,Native Hawaiian/Pacific Islander,Total,Retention Rate,0.6586632057105776,0.6493548387096775,0.7025611175785798,0.7203703703703703,0.7454996896337679,0.699501246882793,0.6693648816936488,0.6593186372745491
Public 4-Year,Native Hawaiian/Pacific Islander,Total,Retention Rate,0.7495133030499675,0.7354838709677419,0.8201396973224679,0.8481481481481481,0.839851024208566,0.8048628428927681,0.7895392278953923,0.7782231128924516
Public 4-Year,Native Hawaiian/Pacific Islander,Total,Retention Rate,3082.0,3100.0,1718.0,1620.0,1611.0,1604.0,1606.0,1497.0
Public 4-Year,Native Hawaiian/Pacific Islander,Full-Time,Retention Rate,0.7072310405643739,0.6934497816593886,0.7162790697674418,0.7296918767507002,0.7632534495279594,0.7245949926362297,0.700955180014695,0.6844660194174758
Public 4-Year,Native Hawaiian/Pacific Islander,Full-Time,Retention Rate,0.8090828924162258,0.7925764192139738,0.8312292358803987,0.865546218487395,0.8612926652142339,0.8357879234167894,0.8236590742101396,0.8066343042071198
Public 4-Year,Native Hawaiian/Pacific Islander,Full-Time,Retention Rate,2268.0,2290.0,1505.0,1428.0,1377.0,1358.0,1361.0,1236.0
Public 4-Year,Native Hawaiian/Pacific Islander,Part-Time,Retention Rate,0.4835526315789473,0.4914196567862715,0.41,0.5,0.4051724137931034,0.4148148148148148,0.3884892086330935,0.3823529411764705
Public 4-Year,Native Hawaiian/Pacific Islander,Part-Time,Retention Rate,0.5328947368421053,0.5397815912636506,0.59,0.59375,0.5,0.4962962962962963,0.5323741007194245,0.5176470588235295
Public 4-Year,Native Hawaiian/Pacific Islander,Part-Time,Retention Rate,608.0,641.0,100.0,96.0,116.0,135.0,139.0,170.0
Public 4-Year,Native Hawaiian/Pacific Islander,Non-Credential,Retention Rate,0.8901098901098901,0.8484848484848485,0.851063829787234,0.8666666666666667,0.9186046511627908,0.7954545454545454,0.782051282051282,0.9344262295081968
Public 4-Year,Native Hawaiian/Pacific Islander,Non-Credential,Retention Rate,0.934065934065934,0.8585858585858586,0.925531914893617,0.88,0.9534883720930232,0.8636363636363636,0.8205128205128205,0.9508196721311476
Public 4-Year,Native Hawaiian/Pacific Islander,Non-Credential,Retention Rate,91.0,99.0,94.0,75.0,86.0,88.0,78.0,61.0
Public 4-Year,Native Hawaiian/Pacific Islander,Program Unknown,Retention Rate,115.0,70.0,19.0,21.0,32.0,23.0,28.0,30.0
Public 4-Year,International,Total,Retention Rate,0.6170005414185166,0.6483584683175077,0.7001445086705202,0.7004986574606827,0.6933400436168428,0.8084137191854234,0.7600676818950931,0.7219845380169632
Public 4-Year,International,Total,Retention Rate,0.6634542501353546,0.7004282256563024,0.7441473988439307,0.7456846950517837,0.7330984734105016,0.8645498392282959,0.8116751269035533,0.7839075283344592
Public 4-Year,International,Total,Retention Rate,18470.0,16113.0,13840.0,13035.0,11922.0,7464.0,11820.0,13323.0
Public 4-Year,International,Full-Time,Retention Rate,0.7660485021398002,0.7792085722342326,0.8171044835078017,0.8294761203450453,0.8060121594235532,0.8408304498269896,0.8327893820713664,0.8139446399695615
Public 4-Year,International,Full-Time,Retention Rate,0.81362759083662,0.835228874894257,0.8597669365988544,0.8743951188722912,0.8457554604818734,0.891909705058494,0.8859878154917319,0.8774850185484638
Public 4-Year,International,Full-Time,Retention Rate,11917.0,10639.0,10126.0,9506.0,8882.0,6069.0,9192.0,10513.0
Public 4-Year,International,Part-Time,Retention Rate,0.608538785327721,0.5930706521739131,0.6592,0.6983870967741935,0.7701754385964912,0.7068345323741008,0.6638513513513513,0.6031746031746031
Public 4-Year,International,Part-Time,Retention Rate,0.6638604930847866,0.6494565217391305,0.7168,0.7483870967741936,0.8122807017543859,0.75,0.7212837837837838,0.6754850088183422
Public 4-Year,International,Part-Time,Retention Rate,1663.0,1472.0,625.0,620.0,570.0,556.0,592.0,567.0
Public 4-Year,International,Non-Credential,Retention Rate,0.4760981912144703,0.5442866801893171,0.5337171052631579,0.4797588285960379,0.486318407960199,0.6893491124260355,0.5669724770642202,0.4774494556765163
Public 4-Year,International,Non-Credential,Retention Rate,0.5239018087855297,0.5882352941176471,0.5830592105263158,0.52885443583118,0.5236318407960199,0.7662721893491125,0.6091743119266055,0.5334370139968896
Public 4-Year,International,Non-Credential,Retention Rate,1548.0,1479.0,1216.0,1161.0,804.0,338.0,545.0,643.0
Public 4-Year,International,Program Unknown,Retention Rate,0.1549970077797726,0.1898533491874752,0.189535504538174,0.1464530892448512,0.166266506602641,0.6087824351297405,0.4205231388329979,0.258125
Public 4-Year,International,Program Unknown,Retention Rate,0.1923997606223818,0.2275069361870788,0.2327816337426588,0.188787185354691,0.2064825930372149,0.7265469061876247,0.4634473507712944,0.308125
Public 4-Year,International,Program Unknown,Retention Rate,3342.0,2523.0,1873.0,1748.0,1666.0,501.0,1491.0,1600.0
Public 4-Year,Unknown/Missing,Total,Retention Rate,0.6469512699594606,0.7458823421007772,0.7694924554183813,0.7676754494716832,0.7748743034003006,0.7827008579619826,0.7833262903132864,0.7878474533856491
Public 4-Year,Unknown/Missing,Total,Retention Rate,0.7113841317117564,0.8005325888147135,0.8205715592135345,0.8196414666718868,0.818166724140133,0.8173160999030222,0.8198459499433357,0.8231605686738341
Public 4-Year,Unknown/Missing,Total,Retention Rate,120870.0,217053.0,218700.0,229881.0,234891.0,188703.0,208244.0,211791.0
Public 4-Year,Unknown/Missing,Full-Time,Retention Rate,0.7607858285966558,0.8181128201768036,0.8280298576407844,0.8294206806164867,0.8347103823011947,0.8336222254321344,0.8409530047486491,0.8489261523658164
Public 4-Year,Unknown/Missing,Full-Time,Retention Rate,0.8297996799293638,0.8723060374247165,0.8791468945533952,0.8814848904740704,0.8779270390855098,0.865966103327074,0.8764314174990449,0.8837660617658347
Public 4-Year,Unknown/Missing,Full-Time,Retention Rate,90605.0,183141.0,190504.0,199907.0,205754.0,166152.0,183210.0,184989.0
Public 4-Year,Unknown/Missing,Part-Time,Retention Rate,0.4651884700665188,0.4987955032119914,0.5120316448741896,0.5012591575091575,0.5082338152105594,0.5285849279470825,0.5204713886526546,0.5769967331305621
Public 4-Year,Unknown/Missing,Part-Time,Retention Rate,0.5225720620842572,0.5517933618843683,0.5765300516426767,0.5673076923076923,0.5674418604651162,0.5818568391211907,0.5763576722147977,0.6270136307311028
Public 4-Year,Unknown/Missing,Part-Time,Retention Rate,11275.0,14944.0,9101.0,8736.0,7955.0,8466.0,8231.0,8877.0
Public 4-Year,Unknown/Missing,Non-Credential,Retention Rate,0.2530392497394929,0.3653047091412742,0.4374620522161506,0.4314263920671243,0.4037276196066921,0.4883720930232558,0.4290178571428571,0.3781684382665576
Public 4-Year,Unknown/Missing,Non-Credential,Retention Rate,0.301146231330323,0.4184556786703601,0.4781420765027322,0.4802440884820747,0.4364543586733196,0.5319767441860465,0.4703125,0.4123058053965658
Public 4-Year,Unknown/Missing,Non-Credential,Retention Rate,5758.0,5776.0,6588.0,6555.0,6814.0,3784.0,4480.0,4892.0
Public 4-Year,Unknown/Missing,Program Unknown,Retention Rate,0.1937726723095526,0.1896604002425712,0.2401055408970976,0.2356466662126268,0.2416481069042316,0.2783224929618483,0.2309502556195731,0.218292027929103
Public 4-Year,Unknown/Missing,Program Unknown,Retention Rate,0.2399486094316807,0.2531837477258944,0.2863196609898457,0.2793025948375672,0.2822243875278396,0.3309387438112804,0.268278828207417,0.2507481009744495
Public 4-Year,Unknown/Missing,Program Unknown,Retention Rate,13232.0,13192.0,12507.0,14683.0,14368.0,10301.0,12323.0,13033.0
Private Nonprofit 4-Year,Total,Total,Retention Rate,0.7680776593455139,0.7662770131170723,0.7710690866383201,0.7705899849157619,0.7576886042259464,0.7550626496399406,0.7628951675609263,0.7596701119263107
Private Nonprofit 4-Year,Total,Total,Retention Rate,0.8705798398332635,0.8719630107929796,0.8718096501625759,0.8695765790647773,0.8507265035865367,0.8451571493548022,0.8575807303860711,0.8546007604562738
Private Nonprofit 4-Year,Total,Total,Retention Rate,441415.0,448347.0,459785.0,470690.0,462145.0,433123.0,465562.0,466825.0
Private Nonprofit 4-Year,White,Total,Retention Rate,0.8042435935007001,0.788079439076657,0.7919306546584857,0.7894827363804446,0.7818462567370864,0.7765643462302335,0.7818158994648727,0.7791244244043003
Private Nonprofit 4-Year,White,Total,Retention Rate,0.9107485917098108,0.9075623143727208,0.9088057349854104,0.9046690840989332,0.8941392265628073,0.881378686175428,0.8932395427009284,0.8902562777027868
Private Nonprofit 4-Year,White,Total,Retention Rate,245688.0,212792.0,210079.0,209313.0,203352.0,198885.0,215089.0,208914.0
Private Nonprofit 4-Year,White,Full-Time,Retention Rate,0.8191101980244732,0.8063825734792894,0.807883064516129,0.8065939837094567,0.7968583846955947,0.7959029730923824,0.7997327534774098,0.8015514492457381
Private Nonprofit 4-Year,White,Full-Time,Retention Rate,0.9238139762302008,0.923999558923774,0.9230292338709676,0.9198905210852956,0.9063451750446516,0.8988135648013449,0.9092150742817132,0.9113793385388986
Private Nonprofit 4-Year,White,Full-Time,Retention Rate,233153.0,199512.0,198400.0,198029.0,193722.0,185598.0,202809.0,195688.0
Private Nonprofit 4-Year,White,Part-Time,Retention Rate,0.5644280644280645,0.537520844913841,0.5471963933502395,0.5042819036922644,0.49474488820944,0.4765764691858386,0.4616262844094888,0.4389016518980418
Private Nonprofit 4-Year,White,Part-Time,Retention Rate,0.6403221403221403,0.618260144524736,0.6279233586925894,0.5761617296083111,0.5853239059812727,0.5516748122541423,0.5444627679817329,0.5090252707581228
Private Nonprofit 4-Year,White,Part-Time,Retention Rate,7326.0,7196.0,7098.0,7123.0,5233.0,8389.0,7883.0,9141.0
Private Nonprofit 4-Year,White,Non-Credential,Retention Rate,0.5168705969595847,0.52218782249742,0.6002340093603744,0.6247779751332149,0.6330935251798561,0.6921575008135372,0.6982758620689655,0.6620473848904783
Private Nonprofit 4-Year,White,Non-Credential,Retention Rate,0.7119021134593994,0.6893704850361198,0.7749609984399376,0.8303730017761989,0.8139088729016787,0.831760494630654,0.8628185907046477,0.8109074653553867
Private Nonprofit 4-Year,White,Non-Credential,Retention Rate,2697.0,2907.0,2564.0,2252.0,2085.0,3073.0,2668.0,2237.0
Private Nonprofit 4-Year,White,Program Unknown,Retention Rate,0.4323248407643312,0.449480642115203,0.3277144273673772,0.2729177579884756,0.3079584775086505,0.330958904109589,0.2689415847310584,0.2288961038961039
Private Nonprofit 4-Year,White,Program Unknown,Retention Rate,0.7002388535031847,0.7302486622599937,0.6683192860684184,0.6390780513357779,0.6427335640138409,0.7073972602739727,0.6564488143435512,0.6352813852813853
Private Nonprofit 4-Year,White,Program Unknown,Retention Rate,2512.0,3177.0,2017.0,1909.0,2312.0,1825.0,1729.0,1848.0
Private Nonprofit 4-Year,Hispanic,Total,Retention Rate,0.7468074598433715,0.7285862234459067,0.7262229079775308,0.7303849264880811,0.7262037813169414,0.6850041254125413,0.7118899566610137,0.7133383149635718
Private Nonprofit 4-Year,Hispanic,Total,Retention Rate,0.8720396980315609,0.8668316956730405,0.8617613732250055,0.8599942903363943,0.8448821831051504,0.8065387788778878,0.8292443941963444,0.8361666355314776
Private Nonprofit 4-Year,Hispanic,Total,Retention Rate,42521.0,39589.0,41479.0,42034.0,42948.0,48480.0,53070.0,53530.0
Private Nonprofit 4-Year,Hispanic,Full-Time,Retention Rate,0.7636990579945528,0.7455368027524178,0.7435376946400123,0.7490744966783306,0.7462349584418807,0.7120241746346744,0.7331001382900838,0.7370776958600016
Private Nonprofit 4-Year,Hispanic,Full-Time,Retention Rate,0.8880587691461983,0.8849185923658331,0.8797728557479829,0.8790506617982656,0.8646569904478353,0.8287028684827711,0.8513991702594973,0.8612371384590456
Private Nonprofit 4-Year,Hispanic,Full-Time,Retention Rate,40021.0,36913.0,38918.0,39438.0,40305.0,44344.0,49172.0,49372.0
Private Nonprofit 4-Year,Hispanic,Part-Time,Retention Rate,0.5030812324929972,0.4872364039955605,0.4611016467915957,0.4426855895196506,0.4232607541157727,0.3723786698621929,0.4431972789115646,0.4408238549031663
Private Nonprofit 4-Year,Hispanic,Part-Time,Retention Rate,0.6140056022408964,0.5788013318534961,0.5559341283361726,0.5289301310043668,0.5135422198619225,0.543139604553625,0.527891156462585,0.5182908084844758
Private Nonprofit 4-Year,Hispanic,Part-Time,Retention Rate,1785.0,1802.0,1761.0,1832.0,1883.0,3338.0,2940.0,3253.0
Private Nonprofit 4-Year,Hispanic,Non-Credential,Retention Rate,0.4721549636803874,0.5174013921113689,0.5476673427991886,0.6032863849765259,0.5311653116531165,0.5611353711790393,0.575809199318569,0.5511811023622047
Private Nonprofit 4-Year,Hispanic,Non-Credential,Retention Rate,0.6803874092009685,0.679814385150812,0.7139959432048681,0.7699530516431925,0.6937669376693767,0.6965065502183406,0.7086882453151618,0.7303149606299213
Private Nonprofit 4-Year,Hispanic,Non-Credential,Retention Rate,413.0,431.0,493.0,426.0,369.0,458.0,587.0,508.0
Private Nonprofit 4-Year,Hispanic,Program Unknown,Retention Rate,0.3245033112582781,0.5033860045146726,0.3387622149837133,0.2692307692307692,0.3043478260869565,0.3970588235294117,0.2452830188679245,0.2015113350125944
Private Nonprofit 4-Year,Hispanic,Program Unknown,Retention Rate,0.5364238410596026,0.7133182844243793,0.5700325732899023,0.5443786982248521,0.5447570332480819,0.65,0.4716981132075472,0.4584382871536523
Private Nonprofit 4-Year,Hispanic,Program Unknown,Retention Rate,302.0,443.0,307.0,338.0,391.0,340.0,371.0,397.0
Private Nonprofit 4-Year,Black,Total,Retention Rate,0.6653037987785944,0.6442793462109956,0.6510309416200893,0.6423104425434996,0.6595738723856986,0.6132474061396941,0.6366700977869274,0.6281509395528848
Private Nonprofit 4-Year,Black,Total,Retention Rate,0.8057913259496946,0.7990544373902472,0.7986788971197818,0.788182949760322,0.7860682588123302,0.7463365065782437,0.7710499227997941,0.762336405764628
Private Nonprofit 4-Year,Black,Total,Retention Rate,38644.0,37015.0,37393.0,37759.0,35717.0,37396.0,38860.0,39274.0
Private Nonprofit 4-Year,Black,Full-Time,Retention Rate,0.6858681097969204,0.6645816121798654,0.6707331108297848,0.6630434782608695,0.6814470129090363,0.6448043426389883,0.6599310689866029,0.652682600701989
Private Nonprofit 4-Year,Black,Full-Time,Retention Rate,0.826824369560366,0.8219048743066211,0.820577741972609,0.8124067913272915,0.808375863104173,0.7744869959436889,0.7952637723052977,0.7895425929021115
Private Nonprofit 4-Year,Black,Full-Time,Retention Rate,35848.0,33892.0,34756.0,34868.0,33310.0,33528.0,35978.0,35898.0
Private Nonprofit 4-Year,Black,Part-Time,Retention Rate,0.3897911832946635,0.3901446654611211,0.3881709741550695,0.378096479791395,0.3448471121177803,0.3267387944358578,0.32793867120954,0.3649201040505388
Private Nonprofit 4-Year,Black,Part-Time,Retention Rate,0.5030162412993039,0.4977396021699819,0.4840954274353877,0.4637114298131247,0.4360135900339751,0.4911901081916537,0.4293015332197615,0.4503901895206243
Private Nonprofit 4-Year,Black,Part-Time,Retention Rate,2155.0,2212.0,2012.0,2301.0,1766.0,3235.0,2348.0,2691.0
Private Nonprofit 4-Year,Black,Non-Credential,Retention Rate,0.4523076923076923,0.4432717678100263,0.4468664850136239,0.479876160990712,0.501628664495114,0.4155495978552279,0.5488958990536278,0.4941860465116279
Private Nonprofit 4-Year,Black,Non-Credential,Retention Rate,0.6615384615384615,0.6015831134564644,0.6021798365122616,0.6625386996904025,0.6644951140065146,0.5361930294906166,0.7570977917981072,0.6773255813953488
Private Nonprofit 4-Year,Black,Non-Credential,Retention Rate,325.0,379.0,367.0,323.0,307.0,373.0,317.0,344.0
Private Nonprofit 4-Year,Black,Program Unknown,Retention Rate,0.430379746835443,0.5507518796992481,0.3372093023255814,0.4082397003745318,0.2874251497005988,0.3923076923076923,0.2488479262672811,0.2580645161290322
Private Nonprofit 4-Year,Black,Program Unknown,Retention Rate,0.6329113924050633,0.7368421052631579,0.5813953488372093,0.5730337078651685,0.5239520958083832,0.5923076923076923,0.4746543778801843,0.4457478005865102
Private Nonprofit 4-Year,Black,Program Unknown,Retention Rate,316.0,532.0,258.0,267.0,334.0,260.0,217.0,341.0
Private Nonprofit 4-Year,Asian,Total,Retention Rate,0.8633851105513574,0.8533992475282177,0.855349091981629,0.8602085354025218,0.8422923322683706,0.8657493341941732,0.8656150159744409,0.856046214089094
Private Nonprofit 4-Year,Asian,Total,Retention Rate,0.92411838790932,0.9257152856767872,0.9274428011629376,0.9362269641125122,0.9095047923322684,0.924743765636349,0.9392172523961662,0.9331213895242896
